0,1.4547342685342797,
1,1.0635790480404625,
2,1.0044399106009925,
3,0.9392286737207873,
4,0.9244254206276464,
5,0.8725113955700107,
6,0.8361482074196764,
7,0.7999663026354749,
8,0.7771296177384338,
9,0.7267905286997874,
10,0.7223964610422188,
11,0.6879078676363449,
12,0.6475393398933088,
13,0.6238376169975248,
14,0.5800702530192715,
15,0.5645445512240201,
16,0.5187430337438697,
17,0.49590045437032093,
18,0.48344924735957057,
19,0.4601739675221269,
20,0.44832993211251515,
21,0.4323344540310277,
22,0.4292453409813262,
23,0.38333034434711316,
24,0.3746838062319508,
25,0.35730755603189435,
26,0.3585139031078151,
27,0.33213287544710035,
28,0.33495282797347825,
29,0.29037689170895986,
30,0.2900543352602217,
31,0.28605316592982966,
32,0.26527057861913306,
33,0.2463966436388924,
34,0.23636900375271844,
35,0.22371818324571746,
36,0.2241803489730005,
37,0.2194995059690472,
38,0.2216901767257823,
39,0.23577826464978438,
40,0.23780528628186817,
41,0.28741398489894515,
42,0.24809517310228224,
43,0.2821035637856094,
44,0.2938320840471758,
45,0.289611879326191,
46,0.2812073492272594,
47,0.26174076547074876,
48,0.24372418488045428,
49,0.24143527410619892,
50,0.2362476431744387,
51,0.25680325385610875,
52,0.19871828877263117,
53,0.195562374464525,
54,0.2051756079212019,
55,0.18215937649839936,
56,0.19582228811172736,
57,0.1569450066724198,
58,0.16049447722171323,
59,0.16505010599469797,
60,0.15494914997894058,
61,0.15675965153444507,
62,0.15225746917929656,
63,0.14318353352331475,
64,0.15949409366572367,
65,0.13331202754096477,
66,0.14261150954517668,
67,0.1412623619680536,
68,0.11368067048060361,
69,0.10935835799849479,
70,0.10510174707776634,
71,0.10205792372727689,
72,0.10148391999544067,
73,0.09671341575659104,
74,0.10104075263144799,
75,0.09142790082107397,
76,0.09727127834450887,
