feature,mean_importance
fbs,-0.11290195582800706
exang,-0.06402300004558756
trestbps,-0.03761420129323909
thalch,-0.021238430463938807
slope,-0.0005119657489897733
restecg,0.005257360218484752
cp,0.08335817853655074
sex,0.11830422214869389
age,0.14642140434488415
chol,0.15645543005245927
thal,0.26446352068466594
oldpeak,0.4934095576832437
ca,0.5405435941226481
dataset,0.9571752543244226
id,2.230163891191263
