feature,mean_importance
age,0.0
sex,0.0
dataset,0.0
cp,0.0
trestbps,0.0
chol,0.0
fbs,0.0
restecg,0.0
thalch,0.0
exang,0.0
oldpeak,0.006180360991425715
slope,0.019167333561566968
ca,0.34947798471688285
thal,0.5547366113767797
id,5.251472075844615
