feature,mean_importance
slope,-0.01331234692335539
trestbps,-0.0006479535462430742
restecg,0.003587051635197147
fbs,0.006095856079766837
age,0.00809868921413288
thal,0.008424002644431283
cp,0.03039600601965011
thalch,0.037601940327470905
sex,0.039425561449799515
exang,0.042403694739345486
chol,0.05292257727153724
oldpeak,0.12556299266550766
ca,0.1257624595211911
dataset,0.5679873048630425
id,0.8842685432695457
